ID,Area,Sum_length,Density,Mean_price,Sum_Z,Mean_cy,Count_trans,POINT_X,POINT_Y
4582,2.25,0,0,0,12827,0,0,364925.464,3490622.586
1452,2.25,3.0473,1.3544,0,1031,0,0,313888.833,3426075.811
5432,2.25,0.1285,0.0571,0,1085,0,0,343888.833,3508575.811
3480,2.25,10.9137,4.8505,0,487,0,0,331888.833,3468075.811
2292,2.25,3.3331,1.4814,0,803,0,0,385888.833,3442575.811
1997,2.25,5.3477,2.3767,0,1080,0,0,375388.833,3436575.811
3473,2.25,3.0992,1.3774,0,1130,0,0,321927.7162,3468183.45
1703,2.25,1.2263,0.545,0,1670,0,0,366388.833,3430575.811
1650,2.25,0,0,0,481,0,0,394888.833,3429075.811
5445,2.25,1.5625,0.6944,0,837,0,0,363300.0257,3508418.604
2279,2.25,2.7101,1.2045,2194.74,1210,0,0,366388.833,3442575.811
2566,2.25,24.4348,10.8599,5727.15,586,0,0,364888.833,3448575.811
5998,2.25,0,0,0,910,0,0,328917.7836,3520548.144
4889,2.25,0,0,0,6005,0,0,392715.8251,3495842.14
4010,2.25,0,0,0,1144,0,0,370800.5976,3478250.052
3194,2.25,14.3699,6.3866,0,766,0,0,334888.833,3462075.811
3336,2.25,3.9274,1.7455,0,2204,0,0,331888.833,3465075.811
1167,2.25,7.3237,3.255,0,2553,0,0,318388.833,3420075.811
4167,2.25,0.6487,0.2883,5000,1360,0,0,390388.833,3481575.811
5368,2.25,0.2499,0.1111,0,889,0,0,355888.833,3507075.811
5504,2.25,0,0,0,1566,0,0,343888.833,3510075.811
3186,2.25,14.4604,6.4268,1800,8785,0,0,322808.2535,3461616.221
2565,2.25,12.4454,5.5313,7219.39,5934,0,0,363388.833,3448575.811
3140,2.25,5.3626,2.3834,6277.21,65790,0,0,361888.833,3460575.811
5430,2.25,1.6017,0.7119,0,1000,0,0,340888.833,3508575.811
5515,2.25,0.5773,0.2566,0,2024,0,0,360262.1805,3510071.882
3716,2.25,0.795,0.3533,0,3654,0,0,361877.5517,3472330.062
4861,2.25,0,0,0,279,0,0,351876.7155,3497264.737
1708,2.25,2.5035,1.1127,0,8626,0,0,373888.833,3430575.811
2197,2.25,3.4039,1.5128,4500,123246,0,0,351388.833,3441075.811
1261,2.25,8.0378,3.5723,3112.5,112545,0,0,351388.833,3421575.811
1310,2.25,3.8873,1.7277,0,1553,0,0,316888.833,3423075.811
2761,2.25,5.5187,2.4527,0,18768,498,0,333388.833,3453075.811
2992,2.25,19.8743,8.833,14630.5,103838,0,0,355888.833,3457575.811
2206,2.25,5.8882,2.617,4000,2560,0,0,364888.833,3441075.811
2220,2.25,3.168,1.408,0,1175,0,0,385888.833,3441075.811
5227,2.25,2.3176,1.0301,0,8060,0,0,360388.833,3504075.811
909,2.25,0.091,0.0405,0,681,0,0,363388.833,3414075.811
2019,2.25,6.5297,2.9021,0,1400,0,0,300388.833,3438075.811
1284,2.25,11.2384,4.9949,3200,893,0,0,385888.833,3421575.811
1788,2.25,1.117,0.4964,0,1224,0,0,385888.833,3432075.811
4871,2.25,1.5221,0.6765,0,1558,0,0,366388.833,3496575.811
5505,2.25,0,0,0,2333,0,0,345388.833,3510075.811
1291,2.25,10.0678,4.4746,0,3737,0,0,396388.833,3421575.811
1815,2.25,0,0,0,693,0,0,318388.833,3433575.811
1524,2.25,0,0,0,898,0,0,313888.833,3427575.811
3794,2.25,0,0,0,1186,0,0,371633.7211,3474821.858
3254,2.25,13.1653,5.8512,0,598,0,0,317439.064,3463189.439
5162,2.25,0.1298,0.0577,0,968,0,0,370888.833,3502575.811
1127,2.25,4.9402,2.1957,0,2817,0,0,366388.833,3418575.811
4065,2.25,1.5436,0.686,0,3262,0,0,345388.833,3480075.811
312,2.25,0.4917,0.2185,0,261,0,0,332587.3059,3402794.693
2543,2.25,8.7871,3.9054,0,3525,0,0,330388.833,3448575.811
2541,2.25,9.0207,4.0092,0,8954,0,0,327388.833,3448575.811
2926,2.25,6.226,2.7671,13414.29,87440,15580.5,0,364888.833,3456075.811
2627,2.25,13.9819,6.2142,7075.79,185994,0,0,348388.833,3450075.811
2460,2.25,0.7005,0.3114,0,1264,0,0,313890.6623,3447074.784
5579,2.25,1.5605,0.6935,0,1488,0,0,348388.833,3511575.811
4653,2.25,0,0,0,4662,0,0,363388.833,3492075.811
4420,2.25,1.6503,0.7334,0,51,0,0,338619.94,3487002.408
4862,2.25,0,0,0,596,0,0,353050.3163,3496867.668
2678,2.25,5.0231,2.2325,0,18975,0,0,316888.833,3451575.811
6007,2.25,1.3276,0.5901,0,1408,0,0,342388.833,3520575.811
1313,2.25,6.2334,2.7704,3800,5290,0,0,321388.833,3423075.811
1044,2.25,1.5151,0.6734,0,2928,0,0,349888.833,3417075.811
2036,2.25,1.5059,0.6693,0,43731,0,0,325888.833,3438075.811
6153,2.25,0,0,0,429,0,0,345097.5085,3523107.787
2509,2.25,0,0,0,40935,0,0,387368.7066,3447055.892
5864,2.25,0,0,0,1088,0,0,343888.833,3517575.811
2217,2.25,7.8467,3.4874,0,1808,0,0,381388.833,3441075.811
4657,2.25,3.2565,1.4473,0,24396,0,0,369388.833,3492075.811
2967,2.25,1.5016,0.6674,0,1946,93867.2,0,318388.833,3457575.811
4667,2.25,1.23,0.5466,0,2531,0,0,384388.833,3492075.811
3571,2.25,5.8411,2.5961,0,79517,0,0,360388.833,3469575.811
832,2.25,4.3634,1.9393,1966.67,1795,0,0,355888.833,3412575.811
5513,2.25,1.5727,0.699,0,2251,0,0,357388.833,3510075.811
6146,2.25,0,0,0,1053,0,0,334888.833,3523575.811
3474,2.25,1.6128,0.7168,0,6297,0,0,322888.833,3468075.811
5217,2.25,0,0,0,8942,0,0,345388.833,3504075.811
1047,2.25,2.476,1.1004,0,3903,0,0,354388.833,3417075.811
2166,2.25,2.7302,1.2134,0,827,0,0,304888.833,3441075.811
4277,2.25,5.1772,2.301,0,2300,0,0,339388.833,3484575.811
2094,2.25,9.7319,4.3253,0,518,0,0,304888.833,3439575.811
1717,2.25,5.1899,2.3066,0,1368,0,0,387388.833,3430575.811
1544,2.25,0,0,0,1621,0,0,343888.833,3427575.811
2699,2.25,17.2355,7.6602,11765.95,117162,0,0,348388.833,3451575.811
2151,2.25,4.4467,1.9763,0,520,0,0,390388.833,3439575.811
3801,2.25,0,0,0,809,0,0,380849.7836,3473552.544
3485,2.25,5.1608,2.2937,0,28166,0,0,339388.833,3468075.811
2112,2.25,0,0,0,800,0,0,331888.833,3439575.811
3923,2.25,4.4549,1.98,0,73757,0,0,348388.833,3477075.811
1814,2.25,0,0,0,852,0,0,316888.833,3433575.811
1843,2.25,4.5108,2.0048,4200,175,0,0,360388.833,3433575.811
1270,2.25,1.9057,0.847,0,1463,0,0,364888.833,3421575.811
1306,2.25,1.4376,0.639,0,3048,0,0,310888.833,3423075.811
2682,2.25,10.3488,4.5995,0,16315,0,0,322888.833,3451575.811
3646,2.25,4.3199,1.92,0,103151,0,0,364870.2475,3471056.17
2998,2.25,12.5291,5.5685,8285.96,54088,0,0,364888.833,3457575.811
946,2.25,5.8448,2.5977,0,1460,0,0,310888.833,3415575.811
3343,2.25,7.2024,3.2011,0,96963,0,0,342388.833,3465075.811
3268,2.25,9.7591,4.3374,3725,42245,0,0,337888.833,3463575.811
3043,2.25,3.015,1.34,0,2790,96344,0,324388.833,3459075.811
1280,2.25,3.2246,1.4331,0,9111,0,0,379888.833,3421575.811
5790,2.25,1.1819,0.5253,0,1435,0,0,340888.833,3516075.811
680,2.25,7.9989,3.5551,0,1190,0,0,343888.833,3409575.811
4308,2.25,1.787,0.7942,0,1144,0,0,385888.833,3484575.811
4875,2.25,4.2187,1.875,0,1493,0,0,372388.833,3496575.811
172,2.25,5.965,2.6511,0,25413,0,0,337888.833,3399075.811
4870,2.25,0,0,0,1001,0,0,364888.833,3496575.811
2361,2.25,9.6582,4.2925,0,24404,0,0,381388.833,3444075.811
5159,2.25,0.7901,0.3512,0,1540,0,0,366388.833,3502575.811
3628,2.25,3.9351,1.7489,4595,5522,0,0,337888.833,3471075.811
5360,2.25,3.4939,1.5529,0,1531,0,0,343888.833,3507075.811
6148,2.25,2.3214,1.0317,0,709,0,0,337888.833,3523575.811
2760,2.25,5.315,2.3622,0,1554,0,0,331888.833,3453075.811
1796,2.25,0,0,0,0,0,0,397519.2466,3431927.24
1803,2.25,2.5816,1.1474,0,765,0,0,300472.8514,3433705.475
2162,2.25,1.5287,0.6794,0,73,0,0,299286.8296,3441443.393
1802,2.25,4.6285,2.0571,0,6,0,0,299434.7983,3433933.2
1579,2.25,0.2904,0.1291,0,912,0,0,396388.833,3427575.811
2419,2.25,11.8323,5.2588,6349.29,2965,0,0,360388.833,3445575.811
2417,2.25,14.3914,6.3962,5423.33,2316,0,0,357388.833,3445575.811
2256,2.25,2.4666,1.0963,6165.38,5367,0,0,331888.833,3442575.811
35,2.25,0,0,0,0,0,0,348695.8273,3396319.187
1832,2.25,16.663,7.4058,0,35054,0,0,343888.833,3433575.811
2621,2.25,24.4461,10.865,15021.43,83748,0,0,339388.833,3450075.811
1343,2.25,6.2615,2.7829,0,4967,0,0,366388.833,3423075.811
3428,2.25,6.6621,2.9609,5017.77,61252,0,0,361888.833,3466575.811
1406,2.25,6.6262,2.945,3700,43314,0,0,352888.833,3424575.811
4806,2.25,1.7157,0.7625,0,1641,0,0,376888.833,3495075.811
1061,2.25,3.0283,1.3459,0,3780,0,0,375388.833,3417075.811
2754,2.25,4.2994,1.9108,0,5798,51961.1,0,322888.833,3453075.811
3764,2.25,0.7152,0.3179,0,1125,0,0,325888.833,3474075.811
3507,2.25,0,0,0,22513,0,0,371841.6693,3467461.44
2932,2.25,9.1934,4.086,10017.39,56320,0,0,373888.833,3456075.811
5017,2.25,3.9806,1.7692,0,1436,0,0,369388.833,3499575.811
877,2.25,1.1965,0.5318,0,1829,0,0,315386.7163,3414690.902
3708,2.25,8.3793,3.7241,0,46840,0,0,349888.833,3472575.811
1410,2.25,3.6256,1.6114,3030,1916,0,0,358888.833,3424575.811
956,2.25,1.501,0.6671,0,1449,0,0,325888.833,3415575.811
1950,2.25,0,0,0,730,0,0,304888.833,3436575.811
1783,2.25,3.5123,1.561,0,3489,0,0,378388.833,3432075.811
4666,2.25,0.5699,0.2533,0,1716,0,0,382888.833,3492075.811
1162,2.25,15.6286,6.946,0,15439,0,0,310888.833,3420075.811
3081,2.25,0,0,0,59,0,0,380810.9915,3458568.829
2132,2.25,7.3547,3.2688,0,400,0,0,361888.833,3439575.811
2333,2.25,2.9696,1.3198,15000,49203,0,0,339388.833,3444075.811
1722,2.25,1.5017,0.6674,0,539,0,0,394888.833,3430575.811
1957,2.25,0,0,0,1086,0,0,315388.833,3436575.811
1700,2.25,0.8936,0.3972,0,1631,0,0,361888.833,3430575.811
1397,2.25,8.658,3.848,0,2310,0,0,339388.833,3424575.811
3911,2.25,3.6505,1.6225,0,19986,0,0,330388.833,3477075.811
4944,2.25,1.5859,0.7049,0,1479,0,0,367888.833,3498075.811
6294,2.25,0,0,0,49,0,0,340535.2951,3526046.562
2780,2.25,21.6475,9.6211,8159.92,97109,0,0,361888.833,3453075.811
5782,2.25,0,0,0,948,0,0,328941.9655,3516127.014
1495,2.25,10.4539,4.6462,0,2840,0,0,378388.833,3426075.811
1243,2.25,1.5173,0.6744,0,59034,0,0,324388.833,3421575.811
3144,2.25,3.2208,1.4315,6023.02,72326,0,0,367888.833,3460575.811
3636,2.25,12.8679,5.7191,3707.65,69539,0,0,349888.833,3471075.811
3838,2.25,6.222,2.7653,0,714,0,0,328888.833,3475575.811
1333,2.25,7.9746,3.5443,0,188728,0,0,351388.833,3423075.811
5448,2.25,0,0,0,0,0,0,367914.5164,3508444.225
2251,2.25,0.4429,0.1969,0,1835,0,0,324388.833,3442575.811
1356,2.25,0.3994,0.1775,0,1431,0,0,385888.833,3423075.811
2568,2.25,4.1557,1.847,0,606,0,0,367888.833,3448575.811
1462,2.25,0,0,0,852,0,0,328888.833,3426075.811
2000,2.25,14.6369,6.5053,2925,98366,0,0,379888.833,3436575.811
1834,2.25,11.4875,5.1056,2602,55328,0,0,346888.833,3433575.811
4819,2.25,0,0,0,4462,0,0,395947.4439,3494520.524
2552,2.25,12.1645,5.4065,5830.57,55328,0,0,343888.833,3448575.811
1633,2.25,3.0041,1.3352,0,10304,0,0,369388.833,3429075.811
834,2.25,3.9801,1.7689,2041.67,1921,0,0,358888.833,3412575.811
1474,2.25,1.5294,0.6797,0,2698,0,0,346888.833,3426075.811
3909,2.25,7.6982,3.4214,0,4005,0,0,327388.833,3477075.811
4344,2.25,4.1745,1.8553,0,0,0,0,332236.167,3485553.444
3725,2.25,3.1583,1.4037,0,639,0,0,375516.5544,3472812.827
2396,2.25,5.4918,2.4408,0,25001,0,0,325888.833,3445575.811
4136,2.25,7.7981,3.4658,0,212,0,0,343888.833,3481575.811
5232,2.25,0,0,0,1259,0,0,367855.9685,3504073.075
3282,2.25,18.4951,8.22,6227.77,87472,0,0,358888.833,3463575.811
1569,2.25,2.1997,0.9776,0,1208,0,0,381388.833,3427575.811
3503,2.25,10.0186,4.4527,5108.29,127480,0,0,366388.833,3468075.811
1458,2.25,2.6036,1.1572,0,980,0,0,322888.833,3426075.811
901,2.25,3.0395,1.3509,0,3514,0,0,351388.833,3414075.811
5356,2.25,0,0,0,368,0,0,338403.9133,3507477.718
1092,2.25,8.9344,3.9708,0,970,0,0,313888.833,3418575.811
1687,2.25,9.0825,4.0367,0,32843,0,0,342388.833,3430575.811
2018,2.25,0.016,0.0071,0,990,0,0,299187.5961,3438052.506
4512,2.25,4.8715,2.1651,0,26175,0,0,367921.4565,3489135.831
5512,2.25,0,0,0,1137,0,0,355888.833,3510075.811
921,2.25,1.376,0.6115,0,607,0,0,381413.5224,3414260.279
823,2.25,8.9184,3.9637,0,2074,0,0,342388.833,3412575.811
3146,2.25,13.1206,5.8314,0,4127,94814.5,0,370888.833,3460575.811
1549,2.25,5.3792,2.3908,4000,76729,0,0,351388.833,3427575.811
2533,2.25,1.5006,0.667,0,1003,0,0,315564.6966,3448187.908
2858,2.25,9.2784,4.1237,0,2166,39800.57,0,370888.833,3454575.811
2173,2.25,2.3454,1.0424,0,32042,0,0,315388.833,3441075.811
4533,2.25,0,0,0,271,0,0,399388.833,3489075.811
5854,2.25,0,0,0,847,0,0,328888.833,3517575.811
4514,2.25,0,0,0,994,0,0,370888.833,3489075.811
5449,2.25,0.1948,0.0866,0,0,0,0,369030.8598,3508064.472
1888,2.25,0.827,0.3676,0,693,0,0,319888.833,3435075.811
4593,2.25,1.1725,0.5211,0,1405,0,0,381388.833,3490575.811
1380,2.25,4.4394,1.9731,0,530,0,0,313888.833,3424575.811
5007,2.25,0.3583,0.1592,0,1548,0,0,354388.833,3499575.811
99,2.25,6.1483,2.7326,0,0,0,0,336360.8618,3397756.936
2917,2.25,27.6218,12.2763,9089.88,289428,0,0,351388.833,3456075.811
539,2.25,3.9257,1.7447,0,18683,0,0,348388.833,3406575.811
2650,2.25,6.5144,2.8953,0,44873,0,0,382888.833,3450075.811
535,2.25,1.5249,0.6777,0,2755,0,0,342388.833,3406575.811
2923,2.25,19.0146,8.4509,6730.02,179175,0,0,360388.833,3456075.811
247,2.25,16.4842,7.3263,2309.52,6402,0,0,342378.0223,3400586.462
2965,2.25,0,0,0,1951,1945,0,315607.3941,3457600.71
5572,2.25,4.1679,1.8524,0,1048,0,0,337888.833,3511575.811
1711,2.25,1.9862,0.8828,0,3049,0,0,378388.833,3430575.811
2479,2.25,8.3549,3.7133,6250,124488,0,0,342388.833,3447075.811
598,2.25,3.8471,1.7098,0,1856,0,0,328899.04,3408102.254
4874,2.25,2.6576,1.1812,0,871,0,0,370888.833,3496575.811
5503,2.25,0,0,0,2297,0,0,342388.833,3510075.811
1438,2.25,0,0,0,0,0,0,400535.7671,3424487.569
1000,2.25,5.6265,2.5007,1950,4070,0,0,391888.833,3415575.811
3370,2.25,0.5181,0.2303,0,20,0,0,383352.0316,3465750.013
3421,2.25,13.5921,6.0409,4733.97,159846,0,0,351388.833,3466575.811
2691,2.25,14.8213,6.5873,5500,58740,0,0,336388.833,3451575.811
3294,2.25,0.1163,0.0517,0,85,0,0,376594.4522,3463262.825
2853,2.25,16.3995,7.2886,13793.51,97422,0,0,363388.833,3454575.811
2909,2.25,13.9787,6.2127,5416.13,23455,0,0,339388.833,3456075.811
2825,2.25,3.2864,1.4606,0,2084,0,0,321388.833,3454575.811
827,2.25,1.5635,0.6949,0,2534,0,0,348388.833,3412575.811
4520,2.25,4.052,1.8009,0,1489,0,0,379888.833,3489075.811
2494,2.25,14.6683,6.5192,6901.25,1092,0,0,364888.833,3447075.811
2426,2.25,18.9364,8.4162,0,835,0,0,370888.833,3445575.811
1916,2.25,4.4526,1.9789,3073.64,1021,0,0,361888.833,3435075.811
3039,2.25,4.5085,2.0038,0,2922,2267,0,318388.833,3459075.811
5651,2.25,0,0,0,2367,0,0,348388.833,3513075.811
952,2.25,0.0296,0.0131,0,1110,0,0,319896.7986,3415583.188
2262,2.25,6.6529,2.9569,0,26024,0,0,340888.833,3442575.811
5002,2.25,5.508,2.448,0,886,0,0,346988.343,3499874.706
1185,2.25,3.7917,1.6852,0,11832,0,0,345388.833,3420075.811
3783,2.25,11.0084,4.8926,4700,104952,0,0,354388.833,3474075.811
4461,2.25,0,0,0,162,0,0,399388.833,3487575.811
1720,2.25,5.2222,2.321,0,660,0,0,391888.833,3430575.811
4007,2.25,3.2857,1.4603,0,520,0,0,366495.7807,3478816.199
392,2.25,4.9545,2.202,0,9673,0,0,343888.833,3403575.811
929,2.25,7.4695,3.3198,0,1541,0,0,393390.6348,3414113.445
2236,2.25,0,0,0,0,0,0,301888.833,3442575.811
677,2.25,4.4288,1.9684,0,6697,0,0,339388.833,3409575.811
1556,2.25,3.4728,1.5434,0,1952,0,0,361888.833,3427575.811
5163,2.25,5.0551,2.2467,0,631,0,0,372182.722,3502365.324
4233,2.25,0,0,0,884,0,0,381722.8247,3483526.742
747,2.25,0.6997,0.311,0,2935,0,0,336388.833,3411075.811
3689,2.25,4.0906,1.818,0,1136,0,0,321421.9916,3472524.186
537,2.25,0,0,0,3959,0,0,345388.833,3406575.811
890,2.25,0,0,0,2179,0,0,334888.833,3414075.811
4951,2.25,0.4394,0.1953,0,2183,0,0,378374.5021,3498073.543
2783,2.25,12.6549,5.6244,13684.62,116968,0,0,366388.833,3453075.811
1408,2.25,4.485,1.9933,2700,1624,0,0,355888.833,3424575.811
4794,2.25,5.7639,2.5617,0,1123,0,0,358888.833,3495075.811
2186,2.25,7.1831,3.1925,0,1623,0,0,334888.833,3441075.811
3408,2.25,10.9564,4.8695,0,246,0,0,331888.833,3466575.811
2092,2.25,3.3584,1.4926,0,15041,0,0,301888.833,3439575.811
4309,2.25,1.141,0.5071,0,1716,0,0,387388.833,3484575.811
3122,2.25,9.0545,4.0242,0,426,2876.75,0,334888.833,3460575.811
1674,2.25,5.004,2.224,0,782,0,0,322888.833,3430575.811
4279,2.25,6.0301,2.68,3000,253,0,0,342388.833,3484575.811
4737,2.25,1.2041,0.5352,0,1716,0,0,381388.833,3493575.811
1355,2.25,5.1469,2.2875,0,2107,0,0,384388.833,3423075.811
3986,2.25,0.0004,0.0002,0,2094,0,0,334888.833,3478575.811
2575,2.25,6.2494,2.7775,3790,2152,0,0,378388.833,3448575.811
2698,2.25,14.0029,6.2235,8350.11,68996,1281,0,346888.833,3451575.811
1221,2.25,10.1573,4.5144,0,0,0,0,399388.833,3420075.811
1568,2.25,10.4428,4.6412,15050,739,0,0,379888.833,3427575.811
1747,2.25,2.0833,0.9259,0,10206,0,0,324388.833,3432075.811
2293,2.25,5.603,2.4902,0,2030,0,0,387388.833,3442575.811
1863,2.25,3.9534,1.7571,0,1382,0,0,390388.833,3433575.811
5924,2.25,0,0,0,697,0,0,326367.8879,3518815.251
1120,2.25,5.1855,2.3047,0,1906,0,0,355888.833,3418575.811
1467,2.25,0,0,0,16381,0,0,336388.833,3426075.811
2774,2.25,15.8213,7.0317,9679.19,145533,90346.75,0,352888.833,3453075.811
3444,2.25,0,0,0,190,0,0,386385.1077,3467245.2
1861,2.25,0,0,0,1365,0,0,387388.833,3433575.811
3907,2.25,0,0,0,3909,0,0,324534.568,3477187.171
1122,2.25,4.8106,2.138,0,1622,0,0,358888.833,3418575.811
2409,2.25,9.7651,4.34,4196.33,82992,0,0,345388.833,3445575.811
5447,2.25,0,0,0,0,0,0,366274.5752,3509002.474
387,2.25,5.351,2.3782,0,7581,0,0,336388.833,3403575.811
2975,2.25,10.1173,4.4966,0,1388,73368.18,0,330388.833,3457575.811
3197,2.25,25.1105,11.1602,4455.33,42123,0,0,339388.833,3462075.811
4135,2.25,7.8026,3.4678,0,1122,0,0,342388.833,3481575.811
1771,2.25,2.2738,1.0106,0,1369,0,0,360388.833,3432075.811
1067,2.25,6.6624,2.9611,0,1734,0,0,384388.833,3417075.811
1911,2.25,7.7708,3.4537,5649.64,29800,0,0,354388.833,3435075.811
2795,2.25,0.3348,0.1488,20000,714,0,0,383953.4584,3452763.685
1279,2.25,7.7208,3.4314,0,24324,0,0,378388.833,3421575.811
2001,2.25,15.5658,6.9181,2461.54,161714,0,0,381388.833,3436575.811
2450,2.25,0,0,0,836,0,0,298885.0352,3446510.417
6152,2.25,0,0,0,516,0,0,343834.2165,3523395.304
1094,2.25,9.4897,4.2176,0,488,0,0,316888.833,3418575.811
460,2.25,5.1756,2.3002,0,2068,0,0,337888.833,3405075.811
1345,2.25,4.5092,2.0041,0,9286,0,0,369388.833,3423075.811
1135,2.25,5.5732,2.477,0,9100,0,0,378388.833,3418575.811
1168,2.25,1.9154,0.8513,0,2003,0,0,319888.833,3420075.811
2281,2.25,5.5738,2.4773,0,1331,0,0,369388.833,3442575.811
1551,2.25,5.6627,2.5167,0,8231,0,0,354388.833,3427575.811
3150,2.25,7.5739,3.3662,0,440,0,0,376888.833,3460575.811
1606,2.25,9.139,4.0618,0,7428,0,0,328888.833,3429075.811
1671,2.25,1.7903,0.7957,0,2237,0,0,318388.833,3430575.811
4731,2.25,0,0,0,1433,0,0,372388.833,3493575.811
3402,2.25,13.4683,5.9859,0,29424,0,0,322888.833,3466575.811
4511,2.25,0,0,0,43072,0,0,366583.9523,3489419.467
4531,2.25,0,0,0,2413,0,0,396388.833,3489075.811
1972,2.25,15.4298,6.8577,0,15711,0,0,337888.833,3436575.811
5021,2.25,0.6874,0.3055,0,1606,0,0,375388.833,3499575.811
3659,2.25,0.3754,0.1669,0,509,0,0,383911.6975,3470858.972
5932,2.25,1.5125,0.6722,0,1135,0,0,337888.833,3519075.811
1140,2.25,6.0006,2.6669,0,836,0,0,385888.833,3418575.811
1908,2.25,16.6139,7.384,3903.03,65892,0,0,349888.833,3435075.811
5290,2.25,3.6567,1.6252,0,960,0,0,346888.833,3505575.811
1847,2.25,7.2313,3.2139,4700,4320,0,0,366388.833,3433575.811
3353,2.25,13.9492,6.1996,5214.42,196812,0,0,357388.833,3465075.811
3648,2.25,0,0,0,14164,0,0,367159.0313,3470340.688
1491,2.25,0,0,0,4083,0,0,372388.833,3426075.811
1864,2.25,1.956,0.8693,0,643,0,0,391888.833,3433575.811
3211,2.25,11.1576,4.9589,5607.79,193323,0,0,360388.833,3462075.811
2553,2.25,11.1168,4.9408,6546.83,82992,94280,0,345388.833,3448575.811
1792,2.25,5.7979,2.5768,0,872,0,0,391888.833,3432075.811
2043,2.25,7.0985,3.1549,0,40354,0,0,336388.833,3438075.811
1246,2.25,2.6468,1.1764,0,841,0,0,328888.833,3421575.811
3058,2.25,20.3526,9.0456,5679.29,148020,70103.39,0,346888.833,3459075.811
1992,2.25,0.7192,0.3196,0,859,0,0,367888.833,3436575.811
1238,2.25,3.1623,1.4055,0,1201,0,5,316888.833,3421575.811
3048,2.25,14.6591,6.5152,0,125,47369,1,331888.833,3459075.811
831,2.25,3.6286,1.6127,2200,2017,0,2,354388.833,3412575.811
246,2.25,10.6407,4.7292,2600,14873,0,9,340888.833,3400575.811
1180,2.25,0,0,0,1641,0,17,337888.833,3420075.811
1434,2.25,2.2251,0.9889,0,3520,0,4,394888.833,3424575.811
2576,2.25,9.4014,4.1784,0,6687,26449.06,5,379888.833,3448575.811
2058,2.25,3.1996,1.422,0,4492,0,1,358888.833,3438075.811
1416,2.25,1.5124,0.6722,0,2292,0,2,367888.833,3424575.811
2634,2.25,8.2214,3.6539,6849.1,89177,6448.91,6,358888.833,3450075.811
1574,2.25,3.3809,1.5026,0,921,0,1,388888.833,3427575.811
1472,2.25,1.5294,0.6797,0,2584,0,1,343888.833,3426075.811
973,2.25,0.1584,0.0704,0,2861,0,6,351388.833,3415575.811
1743,2.25,0,0,0,4043,0,12,318388.833,3432075.811
98,2.25,1.5456,0.6869,0,0,0,2,334865.4702,3397622.003
1348,2.25,7.4478,3.3101,0,6735,0,1,373888.833,3423075.811
3116,2.25,6.9824,3.1033,0,9598,87499.56,1,325888.833,3460575.811
3057,2.25,17.6074,7.8255,5240.16,196865,2627.5,8,345388.833,3459075.811
2990,2.25,31.4416,13.9741,10606.66,141597,4322.64,2,352888.833,3457575.811
2692,2.25,19.3579,8.6035,8966.15,22139,0,1,337888.833,3451575.811
2899,2.25,0,0,0,2882,54587.79,3,324388.833,3456075.811
1882,2.25,0,0,0,1541,0,20,310888.833,3435075.811
962,2.25,1.7914,0.7962,0,1460,0,17,334888.833,3415575.811
950,2.25,11.68,5.1911,0,1689,0,2,316822.8956,3415669.287
1037,2.25,8.6855,3.8602,0,3727,0,1,339388.833,3417075.811
1273,2.25,3.0068,1.3363,0,2053,0,2,369388.833,3421575.811
1362,2.25,4.9176,2.1856,0,1153,0,2,394888.833,3423075.811
2258,2.25,5.3364,2.3717,3514.78,353,0,9,334888.833,3442575.811
1679,2.25,12.6225,5.61,0,8814,0,1,330388.833,3430575.811
1128,2.25,4.7148,2.0955,0,1688,0,8,367888.833,3418575.811
1675,2.25,6.6705,2.9647,0,2903,0,11,324388.833,3430575.811
2580,2.25,7.8473,3.4877,0,36108,87326.11,1,385888.833,3448575.811
1701,2.25,4.2499,1.8889,0,2355,0,1,363388.833,3430575.811
963,2.25,1.4137,0.6283,0,2190,0,7,336388.833,3415575.811
1498,2.25,0,0,0,1395,0,2,382888.833,3426075.811
687,2.25,0.4441,0.1974,0,21117,0,1,354385.2705,3409579.113
2388,2.25,4.139,1.8395,4860,797,0,12,313888.833,3445575.811
1240,2.25,3.3892,1.5063,0,804,0,2,319888.833,3421575.811
2838,2.25,12.2234,5.4326,11844,24640,82158.5,1,340888.833,3454575.811
2562,2.25,17.5767,7.8119,5864.2,11923,2896.65,2,358888.833,3448575.811
1953,2.25,1.504,0.6684,0,1762,0,11,309388.833,3436575.811
2108,2.25,3.3231,1.4769,0,771,0,1,325888.833,3439575.811
1534,2.25,3.6051,1.6023,0,597,0,1,328888.833,3427575.811
728,2.25,3.1022,1.3787,0,460,0,1,307694.9601,3411767.092
2684,2.25,6.458,2.8702,0,970,15987.08,11,325888.833,3451575.811
2202,2.25,4.8124,2.1389,0,3615,0,32,358888.833,3441075.811
1287,2.25,0.7259,0.3226,0,1429,0,2,390388.833,3421575.811
2973,2.25,0.1267,0.0563,0,1773,10177.83,1,327388.833,3457575.811
2383,2.25,0,0,0,0,0,1,306374.099,3445556.375
3038,2.25,4.371,1.9427,0,1915,64813.96,22,316888.833,3459075.811
100,2.25,6.099,2.7107,0,0,0,1,337914.4987,3397805.619
843,2.25,0,0,0,0,0,1,372260.6204,3413270.137
2836,2.25,18.6721,8.2987,6844.31,2751,111,1,337888.833,3454575.811
2407,2.25,17.2199,7.6533,6070.7,82992,0,2,342388.833,3445575.811
